campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAaZbbmIeK6/,@countiesrugby get the opening try ⚡️ the steelers hold a 10-0 lead. 📺 watch live on @skysportnz,,21780.0,46.6908,799.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAcPc1TIv2T/,@countiesrugby get themselves back into this sem-final 😤 📺 watch live on @skysportnz,,8121.0,15.5544,347.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_WzCb1Igob/,@countiesrugby grind out their opening try. @arihianamarino spotting gaps 👀 📺 watch live on @skysportnz,,9561.0,15.0348,241.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_mFRyZoMex/,@countiesrugby make the most of the opportunity 🤲 j.j stewart trophy match is underway. 📺 watch live on @skysportnz,,32507.0,90.7647,1955.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-zFw4DoUzu/,@countiesrugby open the scoring with a slight of hand grubber 👋 📺 watch live on @skysportnz,,18587.0,29.5708,622.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UXTtxoi0u/,@countiesrugby show some attacking footy of their own 🔥 📺 don't miss the 2nd half live on @skysportnz,,10429.0,23.3787,472.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_pN9NQoRT_/,@countiesrugby sling it to the most lethal man on the park 👀 📺 watch live on @skysportnz,,9487.0,17.371,415.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-wRIaEIVjf/,@countiesrugby stepping people out their boots 🥾 📺 catch the game live on @skysportnz,,14610.0,35.2179,591.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4I3Ciovj7/,@daniimafoe left the defenders clutching 😤 📺 watch live on @skysportnz,,24277.0,51.6582,907.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAce2-EI31u/,@daniimafoe steals one back for @aucklandrugby 👀 📺 watch live on @skysportnz,,35363.0,84.8075,1759.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_6-wcBvp_8/,@davidhavili and @peterumagajensen not taking a backwards step 😤 📺 watch live on @skysportnz,,78126.0,36.3321,498.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAM292JIzOf/,@dee_leuila still taking the direct route 😳 @waikatorugby take a 14-0 lead! 📺 watch live on @skysportnz,,16827.0,32.0853,827.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DANF0bDIgcg/,@drewrwild making it happen for @manawaturugby 📺 watch live on @skysportnz,,30275.0,78.652,1513.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_W1DDuoP_p/,@ellaa_hendo with her best sj tribute with that left foot step 🔥 @harbourrugby close the gap to 3 👀 📺 watch the 2nd half live on @skysportnz,,15859.0,26.8763,468.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4egdio0iz/,@emoninarawa plucks it 👀 it's all @boprugby in this one. 📺 watch live on @skysportnz,,67245.0,150.7133,3930.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_C8Xo_o1RI/,@f.peni7 gets @southlandstags back in the game 🦌 📺 watch live on @skysportnz,,26804.0,43.9162,1015.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAcLez6IkPs/,@fia.laikong gets @canterburyrugby off to a hot start in the semi-final 🔥 📺 watch live on @skysportnz,,10842.0,14.0,292.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_XNLjJI-47/,@filimonetaniela gets a gift and the bucket heads go crazy 🪣 @manawaturugby extend their lead. 📺 watch live on @skysportnz,,29810.0,84.4886,1423.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_FAUWGolhp/,@filimonetaniela steals it. turbos take the lead 👀 📺 watch live on @skysportnz,,29431.0,76.1793,1237.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_E36RYvCE4/,@finn.hurley hitting gaps 👀 @otagorugbyteam answer back. 📺 watch live on @skysportnz,,34770.0,63.4044,1418.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_xOSBPJsLH/,@finn.hurley is all heart ❤️ 📺 watch the 2nd half live on @skysportnz,,899369.0,538.305,7185.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Moments,Field actions,https://www.instagram.com/reel/DAcwWvroMrp/,@finn.hurley offload sets up @hudsoncreighton 🤯 📺 watch live on @skysportnz,,18509.0,33.9902,588.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-g2jKwoweI/,@folaufakatava dives over after the driving maul clinic. @hbmagpies have arrived 🦅 📺 catch the game live on @skysportnz,,9456.0,17.5423,355.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAcg13OoQzb/,@freedomvahaakolo gives @hbmagpies the dream 2nd half start 👀 18-15 to @aucklandrugby with 26 minutes to play. 📺 watch live on @skysportnz,,18954.0,37.6998,651.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-hG6WCog6d/,@ftchristie finishes off the end-to-end attack 🔥 📺 catch tasman cooking on @skysportnz,,24515.0,72.4415,1180.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_7DbWvocYb/,@ftchristie muscles his way over 😤 @tasmanmako open up a 6-point lead with 18 minutes to play. 📺 watch live on @skysportnz,,40324.0,105.3554,1628.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DANP6iHISku/,@georgiacormz gets the opening points of the final 💥 tight opening 20 minutes. 📺 watch live on @skysportnz,,7741.0,9.2501,248.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAKgeVMo1ZU/,@gibson.popoalii keeps the comeback hopes alive 👀 📺 don't miss the finish live on @skysportnz,,14591.0,28.8243,568.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_5As5rIwSg/,@gideonwramplingg breaks out the lawnmower celly 😅 @waikatorugby having a night. 📺 watch live on @skysportnz,,26581.0,52.3956,1073.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DANQjAioBQN/,@hamahonaanahera couldn't be stopped 😤 📺 watch live on @skysportnz,,8881.0,20.2146,362.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-gp6VTS_gY/,@harbourrugby ain’t done yet 👀 @mikaylasuluapee with the big don’t argue. 📺 close finish in this one. catch it live on @skysportnz,,12437.0,19.8319,332.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-yn5reIEkn/,@harbourrugby are having a day 🙌 📺 watch it live on @skysportnz,,21477.0,33.1867,686.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-gkvF3Seqd/,@harbourrugby back in the contest 😤 📺 catch the game live on @skysportnz,,25866.0,34.4864,587.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-y7fv9IIdE/,@harbourrugby extend their lead to start the 2nd half 🌺 📺 watch live on @skysportnz,,9932.0,14.9866,285.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_mX6_zIdeA/,@harbourrugby get the opening try in the battle of the bridge 👀 📺 watch live on @skysportnz,,11309.0,15.6795,460.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UVtjZI_zP/,@harbourrugby is deadly on the counter-attack 😱 📺 watch live on @skysportnz,,14319.0,28.133,528.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_ExHgUo6Tf/,@harbourrugby playing football out there ⚽️ 📺 watch live on @skysportnz,,9930.0,16.984,391.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAclTkoIfO9/,@harry.godfrey_ game winner 😱 🎥 @skysportnz,,57308.0,134.7479,3452.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAMtEdMos3B/,@hawkesbaytui putting on a show ✨ 📺 watch live on @skysportnz,,22472.0,54.6642,864.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-wQZGnIex5/,@hawkesbaytui strike first 🤌 📺 catch the game live on @skysportnz,,5013.0,6.5843,146.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-_-UmyIOoq/,@hawkesbaytui turn the pressure into points 🐦‍⬛ 📺 watch the game live on @skysportnz,,9235.0,16.7752,273.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAIXEm9It4B/,@hbmagpies come up with a driving maul of their own 🤫 📺 watch live on @skysportnz,,13832.0,24.6355,503.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_NN9TrokEY/,@hbmagpies cross-field kick to snatch back the lead 😵 📺 don't miss the finish live on @skysportnz,,20195.0,34.1529,830.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_XLuXQIipi/,@hbmagpies get themselves on the scoreboard. @folaufakatava with the floater. 📺 watch live on @skysportnz,,14862.0,29.5078,700.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-pLs3opQbT/,@hoskinssotutu ain’t being stopped like that 🫸 🎥 @skysportnz,,75083.0,57.5748,989.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DANG0GpIaRq/,@hudsoncreighton puts the finishing touches on this one 👋 🎥 @skysportnz,,12608.0,24.6531,518.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_xUzkeoWsA/,@hudsoncreighton with the almost game-winner 🤯 🎥 @skysportnz,,30210.0,59.7519,1172.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_NKLlEoaUT/,@isaac_hutchie receives a gift 🎁 canterbury halts the magpies momentum. 📺 watch live on @skysportnz,,41524.0,73.1009,1946.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_NNTvpIyFR/,@isaac_hutchie 🤝 @kurtis_macdonald_ the @canterburyrugby wingers connect to take the 2nd half lead. 📺 watch the finish live on @skysportnz,,22944.0,35.875,872.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UYJTrInk1/,@itsonlychoc turns the @otagorugbyteam pressure into points 🤝 otago have come to play! 📺 watch live on @skysportnz,,28694.0,44.3595,719.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_CgAUxo3Jm/,@jaackgray 🏎️ a dominant display from the @tasmanmako 🎥 @skysportnz,,41573.0,90.2023,1656.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_7ECBnI1d0/,@jacksongbachop puts it on the money for @rileyhiggins01 🎯 1 point game. 📺 watch live on @skysportnz,,20390.0,30.2763,615.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAfSerfIpOh/,@jacobkneepkens strolls in to extend the lead 🚶‍♂️ 7 point game with 10 minutes to play. 📺 watch live on @skysportnz,,13816.0,25.8806,637.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAKa1M0oRM1/,@jameswhite16 pump fake sets up @chay_fihaki 🤌 @canterburyrugby on a tear! 📺 watch live on @skysportnz,,7960.0,10.5696,294.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DADTaoqo_LO/,@jasonemery93 puts it on a platter for @jordiviljoen. the turbos have life 👀 📺 watch the finish live on @skysportnz,,20363.0,47.3564,933.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_mt7c8IdxQ/,@jaynukz bags the hat-trick! 🤝 📺 watch live on @skysportnz,,4323.0,6.3247,117.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-hGLeUoqrK/,@jimtavatavanawai bringing the mana 👋 📺 tasman are off to a hot start on @skysportnz,,11069.0,28.3929,463.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_ErV_TolO1/,@joanahnw catches the defence 👀 @wgtnrugby have their opening try. 📺 watch live on @skysportnz,,18408.0,36.2456,682.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UZb5vohXf/,@jonathantaumateine finishes off one of the great tries 😮 @countiesrugby are on here! 📺 watch live on @skysportnz,,13154.0,26.2766,697.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DANC4MNIPMF/,@josh.beehre straight up the middle 👀 📺 watch live on @skysportnz,,12764.0,26.1028,471.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UfjTBIiHt/,@joshjacomb is making things happen for the bulls 🪄 1 point game in new plymouth. 📺 watch the finish live on @skysportnz,,15037.0,24.4972,582.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_FPiDMojv9/,@joshmoorby_ gets @waikatorugby back in it 🤫 📺 watch the 2nd half live on @skysportnz,,16168.0,32.6816,638.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_Ub6xxoqIY/,@kadebanks right foot step is quickly becoming a thing of legend 🙌 5 points in it. don't miss this finish. 📺 watch live on @skysportnz,,13236.0,24.4247,535.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DANRL1QoLt4/,@kahu.sturmey leading from the front. @manawaturugby have their 2nd try of the final 🤌 📺 watch live on @skysportnz,,5248.0,8.3955,131.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4NJYoITD-/,@kellybrazier dropping it in the breadbasket of @_azalleyahmaaka ✉️ @boprugby grinding their way back into this one. 📺 watch live on @skysportnz,,21855.0,45.5355,659.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_W3u37Iml5/,@kerri_johnson_ reads it like a 📕 @northlandrugby threatening to upset the undefeated @countiesrugby! 📺 don't miss the finish live on @skysportnz,,19024.0,30.6497,555.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAcax5loYDy/,@kienanhiggins gets the magpies back into the game 🦅 📺 watch live on @skysportnz,,10398.0,21.2878,396.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-cFYkppn7t/,@knaholo is in a mood 😮‍💨 📺 catch the game live on @skysportnz,,37755.0,55.4246,1369.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_STtuEpC6w/,@kore_evans uses the shoe to assist @_jordantrainor 🥾 free-flowing code in whangārei tonight. 📺 watch live on @skysportnz,,12830.0,17.1148,402.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/C-3f_HjBWSX/,@kore_evans with the hit stick 🤫,,62337.0,113.7074,1761.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_ASDQCoEnF/,@kore_evans 🤝 @tevitalatu2 @northlandrugby connecting when it matters. 📺 watch live on @skysportnz,,26266.0,50.2577,865.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4dE-Co_-X/,@kurteklund05 powers @boprugby into the 2nd half 😤 📺 watch the 2nd half live on @skysportnz,,11609.0,17.094,466.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAcRoBLIyYX/,@leilaniperese answers the call after half time 📞 @canterburyrugby's lead is cut to 24-19 📺 don't miss the second half live on @skysportnz,,7233.0,8.7903,196.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_CmShdIccT/,@lolagi_visinia burst through to find @christianlealiifano 💣 📺 watch live on @skysportnz,,22685.0,40.9748,882.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAccLjIIe0i/,@lucas.cashmore hit the gap 💨 @boprugby out to a 22-3 lead. 📺 watch live on @skysportnz,,10267.0,19.288,343.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_Etw8GIFwK/,@maiadaviss_ fast 💨 @manawaturugby hold the lead at porirua park 📺 watch the second half live on @skysportnz,,23632.0,57.9708,1099.0
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,No Hashtag,Bunnings NPC,https://www.instagram.com/reel/DAFIt2foXdT/,"@maiajoseph and @kaipo.olsen from the @blackferns giving their teams the necessary ✨ for the upcoming championship final, in the farah palmer cup presented by bunnings warehouse 📅 sunday 22 september 2024 | 4.35 pm 🏉 manawatū cyclones v otago spirit 🏟️ central energy trust arena 📺 watch live on @skysportnz",,19320.0,25.3486,769.0
